2024-06-02 09:48:59,367 INFO    StreamThr :2304 [internal.py:wandb_internal():85] W&B internal server running at pid: 2304, started at: 2024-06-02 09:48:59.367590
2024-06-02 09:48:59,367 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: status
2024-06-02 09:48:59,384 INFO    WriterThread:2304 [datastore.py:open_for_write():87] open: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\run-x72tcvt1.wandb
2024-06-02 09:48:59,386 DEBUG   SenderThread:2304 [sender.py:send():378] send: header
2024-06-02 09:48:59,426 DEBUG   SenderThread:2304 [sender.py:send():378] send: run
2024-06-02 09:49:00,205 INFO    SenderThread:2304 [dir_watcher.py:__init__():211] watching files in: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files
2024-06-02 09:49:00,205 INFO    SenderThread:2304 [sender.py:_start_run_threads():1123] run started: x72tcvt1 with start time 1717301939.36759
2024-06-02 09:49:00,205 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: check_version
2024-06-02 09:49:00,205 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: check_version
2024-06-02 09:49:00,283 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: run_start
2024-06-02 09:49:00,330 DEBUG   HandlerThread:2304 [system_info.py:__init__():26] System info init
2024-06-02 09:49:00,330 DEBUG   HandlerThread:2304 [system_info.py:__init__():41] System info init done
2024-06-02 09:49:00,330 INFO    HandlerThread:2304 [system_monitor.py:start():194] Starting system monitor
2024-06-02 09:49:00,330 INFO    SystemMonitor:2304 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-02 09:49:00,330 INFO    HandlerThread:2304 [system_monitor.py:probe():214] Collecting system info
2024-06-02 09:49:00,330 INFO    SystemMonitor:2304 [interfaces.py:start():188] Started cpu monitoring
2024-06-02 09:49:00,330 INFO    SystemMonitor:2304 [interfaces.py:start():188] Started disk monitoring
2024-06-02 09:49:00,330 INFO    SystemMonitor:2304 [interfaces.py:start():188] Started gpu monitoring
2024-06-02 09:49:00,330 INFO    SystemMonitor:2304 [interfaces.py:start():188] Started memory monitoring
2024-06-02 09:49:00,346 INFO    SystemMonitor:2304 [interfaces.py:start():188] Started network monitoring
2024-06-02 09:49:00,346 DEBUG   HandlerThread:2304 [system_info.py:probe():150] Probing system
2024-06-02 09:49:00,346 DEBUG   HandlerThread:2304 [system_info.py:_probe_git():135] Probing git
2024-06-02 09:49:00,409 DEBUG   HandlerThread:2304 [system_info.py:_probe_git():143] Probing git done
2024-06-02 09:49:00,409 DEBUG   HandlerThread:2304 [system_info.py:probe():198] Probing system done
2024-06-02 09:49:00,409 DEBUG   HandlerThread:2304 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-06-02T04:19:00.346340', 'startedAt': '2024-06-02T04:18:59.367590', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\c learning\\lectures\\wan_test.py', 'codePathLocal': 'wan_test.py', 'codePath': 'wan_test.py', 'git': {'remote': 'https://github.com/Ashmit110/c_learning_lectures.git', 'commit': 'b94b1aad3d849340f5680c02c83347c9209c369b'}, 'email': '89088826+Ashmit110@users.noreply.github.com', 'root': 'C:/c learning/lectures', 'host': 'DESKTOP-1UL35PJ', 'username': 'Ashmit Rana', 'executable': 'C:\\Users\\Ashmit Rana\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'/': {'total': 453.81151962280273, 'used': 422.0976676940918}}, 'gpu': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 15.692127227783203}}
2024-06-02 09:49:00,409 INFO    HandlerThread:2304 [system_monitor.py:probe():224] Finished collecting system info
2024-06-02 09:49:00,409 INFO    HandlerThread:2304 [system_monitor.py:probe():227] Publishing system info
2024-06-02 09:49:00,409 INFO    HandlerThread:2304 [system_monitor.py:probe():229] Finished publishing system info
2024-06-02 09:49:00,425 DEBUG   SenderThread:2304 [sender.py:send():378] send: files
2024-06-02 09:49:00,425 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: python_packages
2024-06-02 09:49:00,544 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: python_packages
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: stop_status
2024-06-02 09:49:00,544 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: stop_status
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:00,544 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: partial_history
2024-06-02 09:49:01,002 DEBUG   SenderThread:2304 [sender.py:send():378] send: telemetry
2024-06-02 09:49:01,002 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,002 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: history
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: summary_record
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: telemetry
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send():378] send: exit
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:send_exit():585] handling exit code: 0
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:send_exit():587] handling runtime: 0
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:send_exit():593] send defer
2024-06-02 09:49:01,010 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,010 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 1
2024-06-02 09:49:01,010 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,010 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-02 09:49:01,010 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-02 09:49:01,010 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 2
2024-06-02 09:49:01,010 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,010 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-02 09:49:01,010 INFO    HandlerThread:2304 [system_monitor.py:finish():203] Stopping system monitor
2024-06-02 09:49:01,010 DEBUG   SystemMonitor:2304 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-02 09:49:01,018 DEBUG   SystemMonitor:2304 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-02 09:49:01,018 DEBUG   SystemMonitor:2304 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-02 09:49:01,018 INFO    HandlerThread:2304 [interfaces.py:finish():200] Joined cpu monitor
2024-06-02 09:49:01,018 INFO    HandlerThread:2304 [interfaces.py:finish():200] Joined disk monitor
2024-06-02 09:49:01,052 INFO    HandlerThread:2304 [interfaces.py:finish():200] Joined gpu monitor
2024-06-02 09:49:01,060 INFO    HandlerThread:2304 [interfaces.py:finish():200] Joined memory monitor
2024-06-02 09:49:01,060 INFO    HandlerThread:2304 [interfaces.py:finish():200] Joined network monitor
2024-06-02 09:49:01,060 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,060 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-02 09:49:01,060 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 3
2024-06-02 09:49:01,061 DEBUG   SenderThread:2304 [sender.py:send():378] send: stats
2024-06-02 09:49:01,061 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,061 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-02 09:49:01,061 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,061 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-02 09:49:01,061 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 4
2024-06-02 09:49:01,061 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,061 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-02 09:49:01,061 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,061 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-02 09:49:01,061 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 5
2024-06-02 09:49:01,061 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,061 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-02 09:49:01,061 DEBUG   SenderThread:2304 [sender.py:send():378] send: summary
2024-06-02 09:49:01,061 INFO    SenderThread:2304 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-02 09:49:01,061 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,063 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-02 09:49:01,063 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 6
2024-06-02 09:49:01,063 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,063 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-02 09:49:01,063 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,063 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-02 09:49:01,063 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: status_report
2024-06-02 09:49:01,211 INFO    Thread-16 :2304 [dir_watcher.py:_on_file_created():271] file/dir created: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\wandb-metadata.json
2024-06-02 09:49:01,211 INFO    Thread-16 :2304 [dir_watcher.py:_on_file_created():271] file/dir created: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\requirements.txt
2024-06-02 09:49:01,211 INFO    Thread-16 :2304 [dir_watcher.py:_on_file_created():271] file/dir created: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\wandb-summary.json
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 7
2024-06-02 09:49:01,383 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,383 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-02 09:49:01,383 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 8
2024-06-02 09:49:01,383 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:01,383 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-02 09:49:01,383 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [job_builder.py:build():432] Attempting to build job artifact
2024-06-02 09:49:01,383 INFO    SenderThread:2304 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-02 09:49:01,414 INFO    SenderThread:2304 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-02 09:49:01,430 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 9
2024-06-02 09:49:01,430 DEBUG   SenderThread:2304 [sender.py:send():378] send: artifact
